date,601857,00857,spread,rolling_mean,rolling_std,zscore,cheap_leg,pair_direction
2022-01-13,4.42,2.594584,-0.08115647725660002,-0.08342096363388739,0.0469223234765938,0.04826032066414944,h,short_a_long_h
2022-01-14,4.26,2.581244,-0.11411568465429123,-0.08364771985940742,0.047004977926113314,-0.6481859185802857,a,long_a_short_h
2022-01-17,4.29,2.6013,-0.11297098781750547,-0.08378480528771841,0.04706678345122562,-0.6201014896212768,a,long_a_short_h
2022-01-18,4.42,2.6479440000000003,-0.09660323684291594,-0.0838497276213658,0.04707914831679937,-0.2708950709076287,a,long_a_short_h
2022-01-19,4.43,2.68134,-0.10385330689233507,-0.08386142860699836,0.047083984087328744,-0.4246003959277723,a,long_a_short_h
2022-01-20,4.35,2.6346040000000004,-0.1087347778724087,-0.08405411105181212,0.04713849129884036,-0.523577784111299,a,long_a_short_h
2022-01-21,4.17,2.6013,-0.14134168494672095,-0.08453496719819854,0.04742764441497461,-1.1977554114112081,a,long_a_short_h
2022-01-24,4.27,2.61464,-0.12152514261450253,-0.0847315391744041,0.04753242397112323,-0.774073787241551,a,long_a_short_h
2022-01-25,4.14,2.581244,-0.14268905709834745,-0.08513292208218376,0.04781830933153823,-1.2036421994159243,a,long_a_short_h
2022-01-26,4.25,2.62798,-0.130081484027034,-0.0854291158004225,0.04798683991007491,-0.9305127887205733,a,long_a_short_h
2022-01-27,4.22,2.6212640000000005,-0.13522373119165787,-0.0858425395228967,0.04820166315623023,-1.024470701533843,a,long_a_short_h
2022-01-28,4.04,2.6013,-0.1730130287843724,-0.08638354945134268,0.04881393065788053,-1.7746876386616952,a,long_a_short_h
2022-02-07,4.42,2.7347,-0.12106505882634833,-0.08654936021738283,0.04889829215866886,-0.7058671598788433,a,long_a_short_h
2022-02-08,4.46,2.7546640000000004,-0.11757517161615816,-0.08679315959674665,0.04898005511151906,-0.6284601344225977,a,long_a_short_h
2022-02-09,4.42,2.74804,-0.12475743859026645,-0.08695805923253493,0.0490749807719601,-0.7702372729064603,a,long_a_short_h
2022-02-10,4.45,2.727984,-0.11243491430369179,-0.08689879849976871,0.049039578977984076,-0.5207246133860022,a,long_a_short_h
2022-02-11,4.67,2.7613800000000004,-0.07341256191925316,-0.08654121704486775,0.04897963448354071,0.26804314209462693,h,short_a_long_h
2022-02-14,4.69,2.834704,-0.0890244408341383,-0.08637702024612515,0.04893764013186295,-0.054097839227221604,a,long_a_short_h
2022-02-15,4.55,2.7347,-0.09207752195309593,-0.08623826579004053,0.04889732326998999,-0.11941872831798056,a,long_a_short_h
2022-02-16,4.54,2.727984,-0.09241199842858405,-0.08605917740177725,0.048834464782876744,-0.13008888405047794,a,long_a_short_h
2022-02-17,4.59,2.74804,-0.08701711060741946,-0.08583884531607297,0.04876941480872455,-0.02415992268858846,a,long_a_short_h
2022-02-18,4.54,2.727984,-0.09241199842858405,-0.08554403306448186,0.048620392418117594,-0.14125688877704248,a,long_a_short_h
2022-02-21,4.49,2.7347,-0.10535205316179208,-0.08522586623228201,0.048361972158298766,-0.4161572829088294,a,long_a_short_h
2022-02-22,4.67,2.7813440000000003,-0.07887861082226677,-0.08465067955728807,0.048019531634135054,0.12020252048685497,h,short_a_long_h
2022-02-23,4.57,2.74804,-0.09138392977375986,-0.08432846926411205,0.04784174108632647,-0.1474749946269057,a,long_a_short_h
2022-02-24,4.76,2.84142,-0.07600494159527427,-0.08398934536372903,0.0477545024022792,0.16719687917999715,h,short_a_long_h
2022-02-25,4.62,2.7347,-0.07681004982230755,-0.08364123824781221,0.04765235575218445,0.14335468452032427,h,short_a_long_h
2022-02-28,4.65,2.7813440000000003,-0.0831704629038077,-0.08349844336046257,0.047627666519996524,0.00688634318284666,h,short_a_long_h
2022-03-01,4.62,2.7546640000000004,-0.08232923255448332,-0.08346522615305987,0.047627075445167644,0.02385184452243775,h,short_a_long_h
2022-03-02,4.71,2.834704,-0.084769115264,-0.08331190976636992,0.04759272028279975,-0.030618243482853,a,long_a_short_h
2022-03-03,4.78,2.8681,-0.07890354059838744,-0.08319050829635481,0.04758516639886946,0.09009042149885636,h,short_a_long_h
2022-03-04,4.68,2.85476,-0.09650852300682744,-0.08332047297946463,0.047600188348679004,-0.27705877822915814,a,long_a_short_h
2022-03-07,4.79,2.981444,-0.10622253711026952,-0.08359997527290745,0.04763565610653526,-0.474908160953375,a,long_a_short_h
2022-03-08,4.75,2.8814400000000004,-0.0887205080609873,-0.08383131757615521,0.04759216935813664,-0.10273098601663569,a,long_a_short_h
2022-03-09,4.63,2.7813440000000003,-0.08748081440492994,-0.08401851243549663,0.047561714618898666,-0.07279598721736506,a,long_a_short_h
2022-03-10,4.56,2.674624,-0.07302734715046855,-0.0840074439644824,0.047564136747129074,0.23084823072451954,h,short_a_long_h
2022-03-11,4.5,2.6346040000000004,-0.07483322619672717,-0.08399297978061157,0.0475666816416808,0.1925665879508836,h,short_a_long_h
2022-03-14,4.4,2.5278840000000002,-0.06593019855459514,-0.08391033005510432,0.04758956363207791,0.37781669190153283,h,short_a_long_h
2022-03-15,4.03,2.36118,-0.10200338743203818,-0.0841305643847811,0.04761181324711783,-0.37538631336077105,a,long_a_short_h
2022-03-16,4.09,2.421164,-0.10626031197717623,-0.08432322108247306,0.04765453235517202,-0.4603358759499462,a,long_a_short_h
2022-03-17,4.13,2.5278840000000002,-0.12925733250586935,-0.08485957443310449,0.047796019218804504,-0.9289007494435298,a,long_a_short_h
2022-03-18,4.23,2.567904,-0.11725125706389106,-0.08541139730548922,0.04778444992354626,-0.6663226176997893,a,long_a_short_h
2022-03-21,4.19,2.541224,-0.11882767958215179,-0.08614507362717103,0.04761428198099047,-0.686403419209996,a,long_a_short_h
2022-03-22,4.31,2.661284,-0.1256180805224304,-0.08670172407847213,0.04768255841630708,-0.8161549576301503,a,long_a_short_h
2022-03-23,4.29,2.6212640000000005,-0.11877212629965272,-0.08736875881733454,0.04756553860476848,-0.6602125909527696,a,long_a_short_h
2022-03-24,4.31,2.668,-0.12753052739683635,-0.08818713271401643,0.04740304329128617,-0.8299761355206531,a,long_a_short_h
2022-03-25,4.33,2.68134,-0.12668534893498085,-0.08931191783172769,0.04669060065676187,-0.8004487108229271,a,long_a_short_h
2022-03-28,4.48,2.741324,-0.10941741192061516,-0.09018943465906457,0.04606123338265074,-0.41744382096361615,a,long_a_short_h
2022-03-29,4.53,2.7546640000000004,-0.10200199815318811,-0.09082555171845842,0.045688273938631646,-0.24462395864947445,a,long_a_short_h
2022-03-30,4.46,2.74804,-0.1157483686479005,-0.09201771919207151,0.04442886534162991,-0.5341268401377187,a,long_a_short_h
2022-03-31,4.45,2.70802,-0.10686155460147462,-0.09308447472224456,0.04320889432916456,-0.3188482393063919,a,long_a_short_h
2022-04-01,4.41,2.661284,-0.102681295179332,-0.09435669103467251,0.041159978340146994,-0.20224996417308033,a,long_a_short_h
2022-04-06,4.52,2.7546640000000004,-0.10421194380399101,-0.09588639405668288,0.03793455071465306,-0.21947142092003755,a,long_a_short_h
2022-04-07,4.48,2.7213600000000002,-0.10387127300659327,-0.09725176291151154,0.03512193518266786,-0.18847224848670516,a,long_a_short_h
2022-04-08,4.5,2.727984,-0.10126161370556641,-0.09850952525569681,0.03241443381739386,-0.08490317817591513,a,long_a_short_h
2022-04-11,4.43,2.68134,-0.10385330689233507,-0.09955497641746419,0.030472975853390864,-0.1410538470397727,a,long_a_short_h
2022-04-12,4.4,2.6346040000000004,-0.09730608204878577,-0.10030223778778179,0.02927590919242139,0.10234202187550259,h,short_a_long_h
2022-04-13,4.45,2.687964,-0.10122098458296613,-0.10098509088350123,0.02830987682290629,-0.008332558313147996,a,long_a_short_h
2022-04-14,4.51,2.7213600000000002,-0.09719716591890004,-0.10156511168833965,0.027494884087391994,0.15886394558188244,h,short_a_long_h
2022-04-19,4.51,2.74804,-0.10459998116528613,-0.10219990911677286,0.026658680446219992,-0.09002966419718568,a,long_a_short_h
2022-04-20,4.36,2.668,-0.11599637415154951,-0.10286051979663582,0.025996493638575435,-0.5052933113803384,a,long_a_short_h
2022-04-21,4.16,2.62798,-0.15148539269018746,-0.10370558354612656,0.025914365258112027,-1.84375764824509,a,long_a_short_h
2022-04-22,4.25,2.607924,-0.12426846028325367,-0.10439245099782757,0.02534706522163584,-0.7841542644732008,a,long_a_short_h
2022-04-25,4.07,2.49458,-0.1338286059752819,-0.1051295419085801,0.024898604759701272,-1.152637440679071,a,long_a_short_h
