window_end,p_value,hedge_ratio,residual_std
2023-11-10,0.033274505320629526,1.1527305898700693,0.033990660944061085
2023-11-17,0.018417919808659235,1.1373626324279726,0.033554342203593
2023-11-24,0.01940044754689841,1.1157621956369526,0.032938156926926754
2023-12-01,0.048819108882132,1.094464753893388,0.032355715862161065
2023-12-08,0.02000388691187236,1.075501090025449,0.032057800872255425
2023-12-15,0.018145863592221496,1.031402967253546,0.03012357764501504
2023-12-22,0.029612399224866488,1.0051955871875968,0.02958854508891455
2024-01-03,0.018522594947188876,0.9644645897316876,0.029210554180000438
2024-01-10,0.0006024105133073591,0.8557104708490461,0.02630373192395783
2024-01-17,0.177329208219197,0.7823252665894616,0.02425624758252432
2024-01-24,0.00805704698823729,0.769703537082096,0.024197374149171932
2024-01-31,0.013205013156577733,0.8222404302319857,0.0259217211438599
2024-02-07,0.0025083388174406934,0.8995233851036661,0.021814485927699245
2024-02-22,0.07619281005493293,0.9624348117840462,0.023446561932467757
2024-02-29,0.032697692679784104,1.0025089245327898,0.023667427546516174
2024-03-07,0.00725343262036224,1.0763722244903897,0.02322900598698787
2024-03-14,0.0004487000501308874,1.1085949204163916,0.02163111580930131
2024-03-21,0.00054394880356221,1.090398048988384,0.021863968844897715
2024-03-28,0.00021413361191803708,1.0771515042991415,0.021142917922587563
2024-04-10,0.00040804678169712024,1.0584156756820056,0.021157344121548627
2024-04-17,0.0002638159860353791,1.0600743018236987,0.021153650068521858
2024-04-24,0.00019492825593193946,1.0708478654016331,0.020976189622469638
2024-05-06,0.00030423763380314924,1.0623392006702566,0.021166458433099285
2024-05-13,0.009310352283154034,1.03791993269081,0.023004309806209773
2024-05-21,0.03611105094077581,1.0049660535338858,0.025723514522640597
2024-05-28,0.13817967986951002,0.9709745215888277,0.028210509685003906
2024-06-04,0.2811722341927936,0.9382681850139385,0.030985293298109427
2024-06-12,0.20033749912984083,0.9176023722639652,0.032806250943449175
2024-06-19,0.3809459711586488,0.9005329828974296,0.03419572129234743
2024-06-26,0.5420890580449775,0.8806697797755136,0.036033930693532425
2024-07-04,0.48509392419905084,0.8652202288590233,0.03707634969557356
2024-07-11,0.35411356668743255,0.8530208670434605,0.03775660619225072
2024-07-18,0.3529340550840823,0.8494159093374654,0.037649699647236225
2024-07-25,0.3422229684603175,0.8484870056937159,0.03766556991974765
2024-08-01,0.43841033527791895,0.8437290204865762,0.03806550567910849
2024-08-08,0.4801924351385354,0.8383052264986925,0.038745296605040606
2024-08-15,0.48508919653655885,0.8337128398444504,0.039364259351059944
2024-08-22,0.44187569807136884,0.8263263861843915,0.039547281271474166
2024-08-29,0.565629750104015,0.8150391919990516,0.03978217035877986
2024-09-05,0.6130252560314213,0.8053764953529626,0.041170253789745495
2024-09-13,0.5183378571621434,0.8011269936940427,0.04160593581353765
2024-09-25,0.47119565169295685,0.7904681017670665,0.04169691862044751
2024-10-09,0.25226418808607276,0.7704619779882328,0.041390981612527404
2024-10-17,0.2318800661881188,0.7519003159673028,0.040716958944098165
2024-10-24,0.18830026640612524,0.7370315860235723,0.04021847702208289
2024-10-31,0.3942225851088288,0.7162643353889274,0.03953852118664906
2024-11-07,0.4790280119493152,0.6876461190475961,0.03890965610086063
2024-11-14,0.5002390813197288,0.6954948314020947,0.038663839506410905
2024-11-21,0.4984862775480706,0.6961494441643269,0.038620654751945725
2024-11-28,0.4814713641184811,0.7124723345935675,0.038014269491645485
2024-12-05,0.3645624655973383,0.7182480441942891,0.03769741238439365
2024-12-12,0.5648178394909907,0.731113289914122,0.03673039210897513
2024-12-19,0.5922639402306497,0.7296124547877052,0.0365942122750321
2024-12-30,0.6595572869961152,0.7249409695742739,0.03711939766182322
