date,capital,spread,zscore,cheap_leg,position,gross_exposure,returns
2019-01-07,107223.0806848,0.07240071387907643,0.6004324436392084,h,flat,0.0,0.0
2019-01-08,107223.0806848,0.06809748216079392,0.4760277404987403,h,flat,0.0,0.0
2019-01-09,107223.0806848,0.05594130396325048,0.14574939132769216,h,flat,0.0,0.0
2019-01-10,107223.0806848,0.059679626073857794,0.23329716617845364,h,flat,0.0,0.0
2019-01-11,107223.0806848,0.05889520237884127,0.19952897848463952,h,flat,0.0,0.0
2019-01-14,107223.0806848,0.07394656863432292,0.5917676048920683,h,flat,0.0,0.0
2019-01-15,107223.0806848,0.06083304746287299,0.22378250286531468,h,flat,0.0,0.0
2019-01-16,107223.0806848,0.06083304746287299,0.20926274767255737,h,flat,0.0,0.0
2019-01-17,107223.0806848,0.060120634816240526,0.1740198828565461,h,flat,0.0,0.0
2019-01-18,107223.0806848,0.056670769269532406,0.060178868154813686,h,flat,0.0,0.0
2019-01-21,107223.0806848,0.05033466362190242,-0.1430182343013903,a,flat,0.0,0.0
2019-01-22,107223.0806848,0.06469285198328434,0.2637454430108215,h,flat,0.0,0.0
2019-01-23,107223.0806848,0.0664135763267778,0.3020390286106211,h,flat,0.0,0.0
2019-01-24,107223.0806848,0.062463664442537925,0.1692663323172032,h,flat,0.0,0.0
2019-01-25,107223.0806848,0.04880156643837619,-0.2707714179217992,a,flat,0.0,0.0
2019-01-28,107223.0806848,0.05447621719656348,-0.11439248914483588,a,flat,0.0,0.0
2019-01-29,107223.0806848,0.055997230423034616,-0.09040561136026694,a,flat,0.0,0.0
2019-01-30,107223.0806848,0.05221650758312879,-0.24649203424897695,a,flat,0.0,0.0
2019-01-31,107223.0806848,0.04955806638290128,-0.3686442434574335,a,flat,0.0,0.0
2019-02-01,107223.0806848,0.05367379659914029,-0.2553025251757397,a,flat,0.0,0.0
2019-02-11,107223.0806848,0.07490552409771789,0.5134366943082945,h,flat,0.0,0.0
2019-02-12,107223.0806848,0.08390571745789654,0.8411835539649032,h,flat,0.0,0.0
2019-02-13,107223.0806848,0.08364390651258635,0.8218022792095692,h,flat,0.0,0.0
2019-02-14,107223.0806848,0.0784883476184185,0.6074790175958545,h,flat,0.0,0.0
