window_end,p_value,hedge_ratio,residual_std
2023-06-07,0.9071542187965128,1.2930885147361986,0.08770503295844788
2023-06-14,0.8896711356234999,1.3559993204240564,0.09096319229785887
2023-06-21,0.8999424380646255,1.4186716221107067,0.09346114062062091
2023-06-30,0.9119152201394839,1.4600785995462666,0.09785851013436284
2023-07-07,0.7836682477396342,1.5350198991896304,0.10057807534650368
2023-07-14,0.7175078324566313,1.6316531164959995,0.10032838529654402
2023-07-24,0.7259926487260238,1.7077353884657938,0.10015202482415625
2023-07-31,0.6201796169725203,1.7615807258622656,0.09922821158691844
2023-08-07,0.6346798433863796,1.8011546848958506,0.09828480788298895
2023-08-14,0.6937790161027599,1.7888119577654458,0.09851620965248083
2023-08-21,0.6962233904589097,1.7652450641652484,0.09872386560824643
2023-08-28,0.6924748765514939,1.7472895220571885,0.09906138537051948
2023-09-05,0.7695369396897256,1.7052993109786931,0.10054799603325609
2023-09-13,0.6884082558478231,1.6786826122359917,0.10146283583409817
2023-09-20,0.8147382219668753,1.6311927773313022,0.10335914489892796
2023-09-27,0.794881779176222,1.5966587239687335,0.10476283319229268
2023-10-12,0.8410852369596495,1.555480316663092,0.10665705461135326
2023-10-19,0.8316823522275578,1.5110128405687495,0.10815757761764942
2023-10-27,0.8530652508785308,1.4535084252865893,0.10948315674408046
2023-11-03,0.7504966823367395,1.3715653228502735,0.10903677708053104
2023-11-10,0.6685104937214624,1.2865478788603877,0.10633804250824934
2023-11-17,0.5946933260226087,1.180832863064071,0.10282976177871096
2023-11-24,0.4914758705252281,1.066272970287841,0.09845070263918873
2023-12-01,0.5304988820071521,0.9478593550113488,0.09295327791016535
2023-12-08,0.2620327008308875,0.8264682983443754,0.08760106761084394
2023-12-15,0.2372612282320002,0.7396509637156429,0.07992634517333384
2023-12-22,0.28615145640380446,0.6193626524817505,0.07390729536159432
2024-01-03,0.022883612108775046,0.4525295130867327,0.06572180932329232
2024-01-10,0.010183784985895127,0.2962235664544901,0.05373120919523421
2024-01-17,0.12135811174291533,0.2104274165984885,0.04701131908606794
2024-01-24,0.2560283956658313,0.17019549997259636,0.04640009919091987
2024-01-31,0.27807633720672664,0.22073021724207892,0.04839690115836029
2024-02-07,0.48070348472356295,0.2771522328216867,0.04843701272512509
2024-02-22,0.7289002685684483,0.3456010641088508,0.050777395941855534
2024-02-29,0.5176513814702018,0.4005587116348568,0.05207620730906851
2024-03-07,0.5772153332755438,0.4443682720108538,0.05283729388255446
2024-03-14,0.5006872355130777,0.46822648967126457,0.05269462748998582
2024-03-21,0.5104510454084678,0.4911972248676308,0.052375309882977915
2024-03-28,0.5312220673839667,0.5184181336464639,0.05236361534568614
2024-04-10,0.41536748092646825,0.5871282856283827,0.05296058693078939
2024-04-17,0.6959627305059638,0.6649373839344389,0.052854892240116566
2024-04-24,0.23717526302384345,0.7296103727064074,0.05207409784684561
2024-05-06,0.12484263757748815,0.7633671304806628,0.04806611133213262
2024-05-13,0.1180894934894447,0.7741115993341188,0.04498860429706194
2024-05-21,0.14267105568193,0.7865004179008597,0.042900786325509525
2024-05-28,0.11971059857888777,0.793335469537997,0.04132321961805325
2024-06-04,0.17902533511127228,0.7907971732507285,0.04062627175282047
2024-06-12,0.30400012816226585,0.7783393839084737,0.041409471064327665
2024-06-19,0.6741337955689651,0.7478264601496909,0.04550325346857539
2024-06-26,0.5806042485713686,0.7170232095994179,0.04890727028064513
2024-07-04,0.2010011790291507,0.7074476402166353,0.04899306008290082
2024-07-11,0.26015345281807867,0.705195705557761,0.04840005665221033
2024-07-18,0.22810840726060677,0.7032474785657363,0.0482699951464573
2024-07-25,0.35198597163939666,0.7016286657907127,0.048486302030925084
2024-08-01,0.5021736520271537,0.6905479284974186,0.05125780754793792
2024-08-08,0.5828842292489138,0.6782322422223912,0.054537579307802876
