date,capital,spread,zscore,cheap_leg,position,gross_exposure,returns
2019-12-04,102125.05702400001,-0.06678315492484432,-0.7348129916647766,a,flat,0.0,0.0
2019-12-05,102125.05702400001,-0.06754170127011405,-0.7371071983384297,a,flat,0.0,0.0
2019-12-06,102125.05702400001,-0.06516922091648358,-0.678600681349302,a,flat,0.0,0.0
2019-12-09,102125.05702400001,-0.06662185074050608,-0.6973398346134417,a,flat,0.0,0.0
2019-12-10,102125.05702400001,-0.06370125513844993,-0.6256599420710406,a,flat,0.0,0.0
2019-12-11,102125.05702400001,-0.06953215343367991,-0.7358670036162476,a,flat,0.0,0.0
2019-12-12,102125.05702400001,-0.07914211947569005,-0.9270550380502548,a,flat,0.0,0.0
2019-12-13,102125.05702400001,-0.09243337171487886,-1.1928328505998256,a,flat,0.0,0.0
2019-12-16,102125.05702400001,-0.07560810362389514,-0.8168576550714788,a,flat,0.0,0.0
2019-12-17,102125.05702400001,-0.08398314116945715,-0.9811051842977505,a,flat,0.0,0.0
2019-12-18,102125.05702400001,-0.11684440384844663,-1.654582496666625,a,flat,0.0,0.0
2019-12-19,102125.05702400001,-0.11684440384844663,-1.6212484658021833,a,flat,0.0,0.0
2019-12-20,102125.05702400001,-0.12047283058264724,-1.6638553295381813,a,flat,0.0,0.0
2019-12-23,102027.70719200002,-0.1472271893433139,-2.1656412264692984,a,long_a_short_h,96328.116,-0.0009532413967427988
2019-12-24,102288.64919200003,-0.1422770226905612,-2.010576566740331,a,long_a_short_h,96315.174,0.002557560168523265
2019-12-27,102030.57119200002,-0.1472507837539685,-2.0557495197578883,a,long_a_short_h,97565.25200000001,-0.0025230365445102487
2019-12-30,102128.68719200001,-0.1454549974873145,-1.9689721607986788,a,long_a_short_h,98211.136,0.0009616333502178165
2019-12-31,102115.74519200002,-0.14570923680779058,-1.9271995880642383,a,long_a_short_h,98472.07800000001,-0.00012672247490719268
2020-01-02,102418.97519200001,-0.14012989655933095,-1.777161794962421,a,long_a_short_h,98912.848,0.0029694735070469047
2020-01-03,102271.95519200002,-0.14293492035950872,-1.7912237628407022,a,long_a_short_h,100547.868,-0.00143547618714579
2020-01-06,103231.45519200002,-0.12622731003418508,-1.4415725567408353,a,long_a_short_h,104796.368,0.009381848603546183
2020-01-07,102389.33919200001,-0.14090458367107117,-1.686418191070464,a,long_a_short_h,103406.484,-0.00815755235101312
2020-01-08,103505.33919200001,-0.12140234043962983,-1.2927648249773018,a,long_a_short_h,104522.484,0.010899572248506129
2020-01-09,101756.39719200002,-0.15211185780443293,-1.829291544428324,a,long_a_short_h,103047.426,-0.016897118676706624
2020-01-10,101615.99319200002,-0.15471829182201202,-1.8340119243530855,a,long_a_short_h,101947.83000000002,-0.0013798051412440282
2020-01-13,100682.68519200002,-0.17130108687938006,-2.0800836153229767,a,long_a_short_h,102385.138,-0.009184656575038863
2020-01-14,101243.99319200002,-0.16143724207075705,-1.8562839879101227,a,long_a_short_h,101575.83,0.005575020162897015
2020-01-15,101596.72519200001,-0.1552570754501792,-1.7079278477129487,a,long_a_short_h,99735.098,0.0034839795318135636
2020-01-16,100367.72804000002,-0.1757477865056769,-2.014280243751885,a,flat,0.0,-0.01209681857045497
2020-01-17,100271.80056000002,-0.17835339129998884,-2.0056953339715546,a,long_a_short_h,94766.44,-0.0009557602017430389
2020-01-20,100904.39256000002,-0.16604630715290059,-1.7567225463573504,a,long_a_short_h,94133.848,0.006308772720416744
2020-01-21,101440.20856000003,-0.15516743685819745,-1.5428325857715384,a,long_a_short_h,92646.032,0.005310135529346782
2020-01-22,99888.91256000001,-0.18576589968670087,-1.9993181165776222,a,long_a_short_h,93245.32800000001,-0.015292713037773908
2020-01-23,100131.20856000001,-0.18089985082467552,-1.8730092141076065,a,long_a_short_h,91337.032,0.0024256545975958055
2020-02-03,99665.53656000002,-0.1894475515698515,-1.9596869896006515,a,long_a_short_h,82520.704,-0.004650617991102668
2020-02-04,99642.76056000002,-0.19009088296100707,-1.9206910407427393,a,long_a_short_h,83257.48000000001,-0.0002285243303364881
2020-02-05,99367.16856000002,-0.19622792872217953,-1.9654076217477734,a,long_a_short_h,84247.072,-0.0027658005303260458
2020-02-06,98064.39256000002,-0.2237464334172623,-2.315278921159827,a,long_a_short_h,86739.848,-0.013110728813947814
2020-02-07,99259.24056000002,-0.19861298260415094,-1.888479888047382,a,long_a_short_h,85783.0,0.012184320616363875
2020-02-10,99512.05656000003,-0.19321152926756824,-1.7683794067502676,a,long_a_short_h,85530.18400000001,0.0025470273455012737
2020-02-11,99188.35256000001,-0.20011841520592677,-1.8269679943376353,a,long_a_short_h,86091.888,-0.0032529123725308917
2020-02-12,98927.57656000002,-0.20560546600975171,-1.863140110619401,a,long_a_short_h,86590.66399999999,-0.00262909901484909
2020-02-13,99005.87256000002,-0.20399101380028295,-1.798664898645437,a,long_a_short_h,86036.368,0.0007914476703319018
2020-02-14,99005.87256000002,-0.20399101380028295,-1.7603930275927056,a,long_a_short_h,86036.368,0.0
2020-02-17,100005.11696000001,-0.18104665888625204,-1.4089928911886775,a,flat,0.0,0.010092779086356085
2020-02-18,100005.11696000001,-0.16834272523264393,-1.2091748225836205,a,flat,0.0,0.0
2020-02-19,100005.11696000001,-0.1788374413522471,-1.3366373375549554,a,flat,0.0,0.0
2020-02-20,100005.11696000001,-0.1783503485181388,-1.308948519884144,a,flat,0.0,0.0
2020-02-21,100005.11696000001,-0.17813586686212113,-1.2855047113629592,a,flat,0.0,0.0
2020-02-24,100005.11696000001,-0.16283042882652077,-1.0508265989908223,a,flat,0.0,0.0
2020-02-25,100005.11696000001,-0.16794421863940934,-1.107410012566011,a,flat,0.0,0.0
2020-02-26,100005.11696000001,-0.14839072834599976,-0.8108490631501407,a,flat,0.0,0.0
2020-02-27,100005.11696000001,-0.14551575256791005,-0.7556356066657514,a,flat,0.0,0.0
2020-02-28,100005.11696000001,-0.12603418610095574,-0.45695850779674335,a,flat,0.0,0.0
2020-03-02,100005.11696000001,-0.14255852812738223,-0.6901454810842322,a,flat,0.0,0.0
2020-03-03,100005.11696000001,-0.13143111776503758,-0.5097248364967395,a,flat,0.0,0.0
2020-03-04,100005.11696000001,-0.12198873375922292,-0.3504013138995166,a,flat,0.0,0.0
2020-03-05,100005.11696000001,-0.12117461759784853,-0.32321320132417447,a,flat,0.0,0.0
2020-03-06,100005.11696000001,-0.09533600436725242,0.1029132136282773,h,flat,0.0,0.0
2020-03-09,99909.46070240001,0.05050627893268533,2.426208445586959,h,short_a_long_h,94605.6288,-0.0009565136315801137
2020-03-10,101170.59670240001,0.026431291832095027,2.037522565716093,h,short_a_long_h,95866.7648,0.012622788584121691
2020-03-11,98870.07990240002,0.07105952505159219,2.6884007349845422,h,short_a_long_h,93026.24799999999,-0.02273898617764525
2020-03-12,95880.9355168,0.13240809417445343,3.480611667525314,h,flat,0.0,-0.030233053200227622
2020-03-13,95789.047112,0.11453640449838187,3.0941032509153663,h,short_a_long_h,90731.8024,-0.0009583594935189677
2020-03-16,93715.56242400002,0.15571337256641216,3.5118613666659404,h,flat,0.0,-0.021646365117042987
2020-03-17,93625.47815360002,0.1636715341757573,3.4456309779597585,h,short_a_long_h,88800.13519999999,-0.0009612519849416801
2020-03-18,91183.39240560003,0.2142904860868462,3.848021372218627,h,flat,0.0,-0.026083559690809444
2020-03-19,91095.70268880003,0.25920357485234957,4.077326548248761,h,short_a_long_h,86221.3584,-0.0009616851762866974
2020-03-20,95301.80028880002,0.1754693205838549,2.97199631272103,h,short_a_long_h,90943.456,0.046172294365726785
2020-03-23,93911.08104400002,0.19900018149226062,3.0814481945530656,h,flat,0.0,-0.014592790908310227
2020-03-24,93821.05634160002,0.16290461899336894,2.597760220516566,h,short_a_long_h,88669.55119999999,-0.000958616399675094
2020-03-25,96676.67914160003,0.10637159929445783,1.963502805674604,h,short_a_long_h,91793.174,0.030436907356945264
2020-03-26,96951.93474160002,0.10009083501964255,1.8602875431527492,h,short_a_long_h,90728.4296,0.002847176821173525
2020-03-27,98558.96194160004,0.06842386243155096,1.5177373838015518,h,short_a_long_h,91263.45680000001,0.016575504184451084
2020-03-30,98636.83954160003,0.0642057348324061,1.454014248414841,h,short_a_long_h,88929.3344,0.0007901625429673764
2020-03-31,101795.77914160003,0.005266885499090712,0.8613786407894443,h,short_a_long_h,92088.274,0.03202596124004686
2020-04-01,101901.71794160004,0.0008884216533044942,0.8117223389939061,h,short_a_long_h,90854.21280000001,0.0010406993383551555
2020-04-02,103678.08514160004,-0.02393261808528857,0.5652999395429316,h,short_a_long_h,95846.58,0.017432161457945572
2020-04-03,103981.50027040002,-0.034401186571791476,0.4633420149490071,h,flat,0.0,0.002926511696137002
2020-04-07,103981.50027040002,-0.06164627596180017,0.19908433052936927,h,flat,0.0,0.0
2020-04-08,103981.50027040002,-0.04207101298993843,0.3976365380533616,h,flat,0.0,0.0
2020-04-09,103981.50027040002,-0.06265980048826614,0.1982844883469003,h,flat,0.0,0.0
2020-04-14,103981.50027040002,-0.05461227202135488,0.28082244746817187,h,flat,0.0,0.0
2020-04-15,103981.50027040002,-0.01942730365485623,0.6309560697404951,h,flat,0.0,0.0
2020-04-16,103981.50027040002,-0.035316700275878965,0.47388027453032006,h,flat,0.0,0.0
2020-04-17,103981.50027040002,-0.03533096794324875,0.47430702590651397,h,flat,0.0,0.0
2020-04-20,103981.50027040002,-0.0480298465188469,0.34924574476153536,h,flat,0.0,0.0
2020-04-21,103981.50027040002,-0.032307782820250486,0.5058565074968315,h,flat,0.0,0.0
2020-04-22,103981.50027040002,-0.04124545827833814,0.41638367064045667,h,flat,0.0,0.0
2020-04-23,103981.50027040002,-0.0402461702046073,0.4266222262616703,h,flat,0.0,0.0
2020-04-24,103981.50027040002,-0.06188020927398186,0.21269265158621486,h,flat,0.0,0.0
2020-04-27,103981.50027040002,-0.06979657146901941,0.1354968367346069,h,flat,0.0,0.0
2020-04-28,103981.50027040002,-0.10258463468276435,-0.18776909703781025,a,flat,0.0,0.0
2020-04-29,103981.50027040002,-0.1127768844578454,-0.2847617992440672,a,flat,0.0,0.0
2020-05-06,103981.50027040002,-0.0754703754750976,0.08999351187316677,h,flat,0.0,0.0
2020-05-07,103981.50027040002,-0.0736733891334207,0.11007672702931509,h,flat,0.0,0.0
2020-05-08,103981.50027040002,-0.08593664668439693,-0.010147300261373443,a,flat,0.0,0.0
2020-05-11,103981.50027040002,-0.08783292153823141,-0.027662426336044134,a,flat,0.0,0.0
2020-05-12,103981.50027040002,-0.07485708875199104,0.10088385674826345,h,flat,0.0,0.0
2020-05-13,103981.50027040002,-0.07582068607240044,0.08875387284949045,h,flat,0.0,0.0
2020-05-14,103981.50027040002,-0.06427585531338398,0.20034610094036437,h,flat,0.0,0.0
2020-05-15,103981.50027040002,-0.06813313855168368,0.1574067596631638,h,flat,0.0,0.0
2020-05-18,103981.50027040002,-0.12441154708206836,-0.4074286342046494,a,flat,0.0,0.0
2020-05-19,103981.50027040002,-0.14294437147185368,-0.5919112377637205,a,flat,0.0,0.0
2020-05-20,103981.50027040002,-0.1355776490390035,-0.5192118127319629,a,flat,0.0,0.0
2020-05-21,103981.50027040002,-0.12049883697035035,-0.3697588536396651,a,flat,0.0,0.0
2020-05-22,103981.50027040002,-0.09665119755454454,-0.13270617508572488,a,flat,0.0,0.0
2020-05-25,103981.50027040002,-0.11539261463347228,-0.3227855799280535,a,flat,0.0,0.0
2020-05-26,103981.50027040002,-0.1236040383806769,-0.4069221982023133,a,flat,0.0,0.0
2020-05-27,103981.50027040002,-0.13845063636773736,-0.5557413812588892,a,flat,0.0,0.0
2020-05-28,103981.50027040002,-0.1322299498136208,-0.4925370492760996,a,flat,0.0,0.0
2020-05-29,103981.50027040002,-0.12551241090320864,-0.4226355633257222,a,flat,0.0,0.0
2020-06-01,103981.50027040002,-0.1535375736351985,-0.6992452469676921,a,flat,0.0,0.0
2020-06-02,103981.50027040002,-0.15952187717863486,-0.7522734761894557,a,flat,0.0,0.0
2020-06-03,103981.50027040002,-0.19047635480937308,-1.0497355745316106,a,flat,0.0,0.0
2020-06-04,103981.50027040002,-0.19809740705049284,-1.1123557274091147,a,flat,0.0,0.0
2020-06-05,103981.50027040002,-0.2203898419540511,-1.3136704424970154,a,flat,0.0,0.0
2020-06-08,103981.50027040002,-0.228606920120064,-1.3711630751011927,a,flat,0.0,0.0
2020-06-09,103981.50027040002,-0.22725261655515405,-1.3360938708139032,a,flat,0.0,0.0
2020-06-10,103981.50027040002,-0.22908581919016657,-1.331734566284205,a,flat,0.0,0.0
2020-06-11,103981.50027040002,-0.2172900179884607,-1.19929337805295,a,flat,0.0,0.0
2020-06-12,103981.50027040002,-0.18429014490044238,-0.8723232662470297,a,flat,0.0,0.0
2020-06-15,103981.50027040002,-0.16976299021991847,-0.7243465485119891,a,flat,0.0,0.0
2020-06-16,103981.50027040002,-0.19414269290164232,-0.942550974950628,a,flat,0.0,0.0
2020-06-17,103981.50027040002,-0.1991327876072575,-0.975504323019313,a,flat,0.0,0.0
2020-06-18,103981.50027040002,-0.1786400210413741,-0.7718863095273527,a,flat,0.0,0.0
2020-06-19,103981.50027040002,-0.18421019440384057,-0.8138646941663765,a,flat,0.0,0.0
2020-06-22,103981.50027040002,-0.18767210964350522,-0.8364242531030751,a,flat,0.0,0.0
2020-06-23,103981.50027040002,-0.19820047231969085,-0.9222177809592342,a,flat,0.0,0.0
2020-06-24,103981.50027040002,-0.18148598086589707,-0.7569929938050036,a,flat,0.0,0.0
2020-06-29,103981.50027040002,-0.16468724763549014,-0.596158279478159,a,flat,0.0,0.0
2020-06-30,103981.50027040002,-0.16442617843299745,-0.5892378266937647,a,flat,0.0,0.0
2020-07-02,103981.50027040002,-0.16817056200329072,-0.6193666353781302,a,flat,0.0,0.0
2020-07-03,103981.50027040002,-0.1449890161648777,-0.4048181127007056,a,flat,0.0,0.0
2020-07-06,103981.50027040002,-0.09881087111623765,0.019656877815110475,h,flat,0.0,0.0
2020-07-07,103981.50027040002,-0.07512743064871086,0.23376355256869552,h,flat,0.0,0.0
2020-07-08,103981.50027040002,-0.07703391188767728,0.21090873357908627,h,flat,0.0,0.0
2020-07-09,103981.50027040002,-0.057433332195918396,0.3860371733640884,h,flat,0.0,0.0
2020-07-10,103981.50027040002,-0.07617113346507232,0.207261332795367,h,flat,0.0,0.0
2020-07-13,103981.50027040002,-0.08737836645700336,0.09896201270680811,h,flat,0.0,0.0
2020-07-14,103981.50027040002,-0.08955818052656062,0.07588780336103104,h,flat,0.0,0.0
2020-07-15,103981.50027040002,-0.11259066612268165,-0.14046610288056394,a,flat,0.0,0.0
2020-07-16,103981.50027040002,-0.11616162247000372,-0.17409674930772798,a,flat,0.0,0.0
2020-07-17,103981.50027040002,-0.11736271382638663,-0.18813928612314015,a,flat,0.0,0.0
2020-07-20,103981.50027040002,-0.08786078884079163,0.0814245237260189,h,flat,0.0,0.0
2020-07-21,103981.50027040002,-0.09854756107052998,-0.023884566857861646,a,flat,0.0,0.0
2020-07-22,103981.50027040002,-0.08089364346324968,0.13493681041525285,h,flat,0.0,0.0
2020-07-23,103981.50027040002,-0.08579573966688381,0.08377691451635584,h,flat,0.0,0.0
2020-07-24,103981.50027040002,-0.08202029545830403,0.1120908842188789,h,flat,0.0,0.0
2020-07-27,103981.50027040002,-0.09758891413232029,-0.040504716288786324,a,flat,0.0,0.0
2020-07-28,103981.50027040002,-0.09950509642638017,-0.06388910983843675,a,flat,0.0,0.0
2020-07-29,103981.50027040002,-0.08202029545830403,0.09542007154112943,h,flat,0.0,0.0
2020-07-30,103981.50027040002,-0.08304150039089597,0.0779447752981852,h,flat,0.0,0.0
2020-07-31,103981.50027040002,-0.062176640860126975,0.26704340014430633,h,flat,0.0,0.0
2020-08-03,103981.50027040002,-0.05122062487097834,0.3613781356469311,h,flat,0.0,0.0
2020-08-04,103981.50027040002,-0.06348784458403256,0.23523441938012962,h,flat,0.0,0.0
2020-08-05,103981.50027040002,-0.08202029545830403,0.049004994948451834,h,flat,0.0,0.0
2020-08-06,103981.50027040002,-0.08774540297319056,-0.017050552476876014,a,flat,0.0,0.0
2020-08-07,103981.50027040002,-0.09087877191697169,-0.05637259936979884,a,flat,0.0,0.0
2020-08-10,103981.50027040002,-0.08986327286512097,-0.055129737273508506,a,flat,0.0,0.0
2020-08-11,103981.50027040002,-0.11767774952676047,-0.33551690552115243,a,flat,0.0,0.0
2020-08-12,103981.50027040002,-0.1259367899806456,-0.4254889475695373,a,flat,0.0,0.0
2020-08-13,103981.50027040002,-0.13518406300698405,-0.5251107092135996,a,flat,0.0,0.0
2020-08-14,103981.50027040002,-0.13130623748966075,-0.49518031084027514,a,flat,0.0,0.0
2020-08-17,103981.50027040002,-0.11578937865512717,-0.34700145848626823,a,flat,0.0,0.0
2020-08-18,103981.50027040002,-0.12511241468388956,-0.44507780680967207,a,flat,0.0,0.0
2020-08-19,103981.50027040002,-0.1234537232214945,-0.434497513289401,a,flat,0.0,0.0
2020-08-20,103981.50027040002,-0.13610006874763148,-0.5670422277175821,a,flat,0.0,0.0
2020-08-21,103981.50027040002,-0.13701505954200477,-0.5813463687775493,a,flat,0.0,0.0
2020-08-24,103981.50027040002,-0.13518406300698405,-0.5660684929921016,a,flat,0.0,0.0
2020-08-25,103981.50027040002,-0.15088584693317642,-0.7277199040723621,a,flat,0.0,0.0
2020-08-26,103981.50027040002,-0.1586385703099451,-0.8050921380838809,a,flat,0.0,0.0
2020-08-27,103981.50027040002,-0.12923036771741514,-0.5082842810263283,a,flat,0.0,0.0
2020-08-28,103981.50027040002,-0.11578090246369044,-0.3726168169536437,a,flat,0.0,0.0
2020-08-31,103981.50027040002,-0.12829670398946025,-0.5014086160103813,a,flat,0.0,0.0
2020-09-01,103981.50027040002,-0.12186642375921841,-0.43697800214314436,a,flat,0.0,0.0
2020-09-02,103981.50027040002,-0.1283402082403784,-0.5021945768200473,a,flat,0.0,0.0
2020-09-03,103981.50027040002,-0.13648552789256296,-0.5833832079774224,a,flat,0.0,0.0
2020-09-04,103981.50027040002,-0.1305857725426658,-0.5198736480575152,a,flat,0.0,0.0
2020-09-07,103981.50027040002,-0.1267769514527295,-0.46922032697710364,a,flat,0.0,0.0
2020-09-08,103981.50027040002,-0.12462740207140155,-0.43625530428256704,a,flat,0.0,0.0
2020-09-09,103981.50027040002,-0.11570853697480366,-0.3320451249265981,a,flat,0.0,0.0
2020-09-10,103981.50027040002,-0.11888625975033595,-0.3506510476204744,a,flat,0.0,0.0
2020-09-11,103981.50027040002,-0.12092323510249559,-0.3581547600535549,a,flat,0.0,0.0
2020-09-14,103981.50027040002,-0.11578548207208783,-0.28667711523311185,a,flat,0.0,0.0
2020-09-15,103981.50027040002,-0.11888625975033595,-0.30534297115673514,a,flat,0.0,0.0
2020-09-16,103981.50027040002,-0.12492076041567235,-0.36173327434898483,a,flat,0.0,0.0
2020-09-17,103981.50027040002,-0.14910482030990346,-0.6683954927700303,a,flat,0.0,0.0
2020-09-18,103981.50027040002,-0.13285758983042983,-0.4445379031991257,a,flat,0.0,0.0
2020-09-21,103981.50027040002,-0.11679631739539609,-0.19774917409751477,a,flat,0.0,0.0
2020-09-22,103981.50027040002,-0.10341724411757114,0.042665037102587504,h,flat,0.0,0.0
2020-09-23,103981.50027040002,-0.09703886076494883,0.18482086280305932,h,flat,0.0,0.0
2020-09-24,103981.50027040002,-0.06994482499465193,0.7174711509551069,h,flat,0.0,0.0
2020-09-25,103981.50027040002,-0.0653598176196577,0.858611363746181,h,flat,0.0,0.0
2020-09-28,103981.50027040002,-0.06332731593353902,0.9606750236728893,h,flat,0.0,0.0
2020-09-29,103981.50027040002,-0.07089448444890545,0.8390128191348385,h,flat,0.0,0.0
2020-09-30,103981.50027040002,-0.06018759592887135,1.0876862396925173,h,flat,0.0,0.0
2020-10-09,103981.50027040002,-0.07893044588488429,0.7159939982991631,h,flat,0.0,0.0
2020-10-12,103981.50027040002,-0.06542003821328768,1.0135542094696957,h,flat,0.0,0.0
2020-10-14,103981.50027040002,-0.054623142004834424,1.239684565326417,h,flat,0.0,0.0
2020-10-15,103981.50027040002,-0.042258778904330274,1.501867325147157,h,flat,0.0,0.0
2020-10-16,103981.50027040002,-0.04111713602284239,1.5147478553803595,h,flat,0.0,0.0
2020-10-19,103981.50027040002,-0.05572817459877277,1.2070535901238053,h,flat,0.0,0.0
2020-10-20,103981.50027040002,-0.04198730168370046,1.5114541359312632,h,flat,0.0,0.0
2020-10-21,103981.50027040002,-0.049020938583860696,1.3695118895025449,h,flat,0.0,0.0
2020-10-22,103981.50027040002,-0.02938263622592041,1.7839544373687888,h,flat,0.0,0.0
2020-10-23,103981.50027040002,-0.08421433500317654,0.6273562088927791,h,flat,0.0,0.0
2020-10-27,103981.50027040002,-0.05329143420033944,1.3011074943371332,h,flat,0.0,0.0
2020-10-28,103981.50027040002,-0.04513691058659686,1.4791123324248034,h,flat,0.0,0.0
2020-10-29,103981.50027040002,-0.042041033097844016,1.547007731895995,h,flat,0.0,0.0
2020-10-30,103981.50027040002,-0.022891760243852977,1.9324187922044678,h,flat,0.0,0.0
2020-11-02,103981.50027040002,-0.024879122506380025,1.8610142566097398,h,flat,0.0,0.0
2020-11-03,103981.50027040002,-0.042258778904330274,1.470094311930601,h,flat,0.0,0.0
2020-11-04,103981.50027040002,-0.03771971235633775,1.5363840797210986,h,flat,0.0,0.0
2020-11-05,103981.50027040002,-0.0467730323160056,1.3369102267975248,h,flat,0.0,0.0
2020-11-06,103981.50027040002,-0.041389097276364195,1.4334230550545655,h,flat,0.0,0.0
2020-11-09,103981.50027040002,-0.036838041518483244,1.50533248077841,h,flat,0.0,0.0
2020-11-10,103981.50027040002,-0.13857592247653572,-0.5517006240826146,a,flat,0.0,0.0
2020-11-11,103981.50027040002,-0.16453147575666693,-1.0607728733801336,a,flat,0.0,0.0
2020-11-12,103981.50027040002,-0.1822701594544529,-1.3936024073250057,a,flat,0.0,0.0
2020-11-13,103981.50027040002,-0.1573924378946665,-0.8779854835750682,a,flat,0.0,0.0
2020-11-16,103981.50027040002,-0.1555083294327808,-0.8259438338084494,a,flat,0.0,0.0
2020-11-17,103981.50027040002,-0.1633792352377832,-0.9742802420928997,a,flat,0.0,0.0
2020-11-18,103981.50027040002,-0.1712817031407048,-1.1236826794913677,a,flat,0.0,0.0
2020-11-19,103981.50027040002,-0.1724564533888997,-1.135586621393781,a,flat,0.0,0.0
2020-11-20,103981.50027040002,-0.16214236419765782,-0.9201120100610373,a,flat,0.0,0.0
2020-11-23,103981.50027040002,-0.18667348401211403,-1.381304852031166,a,flat,0.0,0.0
2020-11-24,103981.50027040002,-0.17708612708110594,-1.1755252759779564,a,flat,0.0,0.0
2020-11-25,103981.50027040002,-0.21670463560779396,-1.9057360821871112,a,flat,0.0,0.0
2020-11-26,103881.54400800003,-0.2266067814721593,-2.0464517290938287,a,long_a_short_h,98529.5312,-0.0009612889036998418
2020-11-27,104577.85520800002,-0.21360764389189435,-1.764255955766018,a,long_a_short_h,97833.22,0.006702934642041747
2020-11-30,110870.10960800003,-0.08636575080487963,0.606650452803418,h,long_a_short_h,91864.9656,0.0601681339465705
2020-12-01,112472.65120800002,-0.049840492203999665,1.265671577991082,h,long_a_short_h,89938.424,0.014454225811321386
2020-12-02,112705.00640800002,-0.04449215443145582,1.3402560360549696,h,long_a_short_h,89706.06880000001,0.002065881772185474
2020-12-03,112705.00640800002,-0.04449215443145582,1.3183592232012302,h,long_a_short_h,89706.06880000001,0.0
2020-12-04,114098.38320800003,-0.011671754809235102,1.885891182978371,h,long_a_short_h,88312.69200000001,0.012363042640323174
2020-12-07,114518.61360800001,0.002319318581143426,2.1031857689276423,h,long_a_short_h,86596.46160000001,0.0036830530651246196
2020-12-08,115333.19920800002,0.02605997720739195,2.4814861828770782,h,long_a_short_h,84809.876,0.007113128375692224
2020-12-09,115845.07440800003,0.04176496765338,2.693531057323916,h,long_a_short_h,83650.00080000001,0.004438229438835428
2020-12-10,116678.79057440002,0.06477697573019192,3.004583023075289,h,flat,0.0,0.007196820155371375
2020-12-11,116566.71158640002,0.02195032934375507,2.204694050701319,h,short_a_long_h,110484.994,-0.0009605772175751426
2020-12-14,118662.43838640001,-0.012211250363370674,1.5764655076831806,h,short_a_long_h,111840.7208,0.017978776028580112
2020-12-15,117851.57878640002,0.0006182834970687168,1.7633209974017303,h,short_a_long_h,109919.86120000001,-0.006833329999166193
2020-12-16,117851.57878640002,0.0006182834970687168,1.7323565326971138,h,short_a_long_h,109919.86120000001,0.0
2020-12-17,117501.43158640002,0.006652092003664345,1.8054284403726222,h,short_a_long_h,111419.714,-0.0029710862052566567
2020-12-18,118169.74638640002,-0.003818160680656435,1.594684770171903,h,short_a_long_h,113198.0288,0.00568771623440667
2020-12-21,118354.74638640002,-0.006853064375810458,1.5167934615497294,h,short_a_long_h,113013.0288,0.0015655445294353587
2020-12-22,119906.01878640002,-0.0325975613338616,1.0556051454221325,h,short_a_long_h,111604.30119999999,0.013106972448198029
2020-12-23,119762.30558640002,-0.030321752314830253,1.08099152213885,h,short_a_long_h,111460.58799999999,-0.0011985486754922947
2020-12-24,120297.03998640002,-0.03854644534639262,0.9218996647010363,h,short_a_long_h,112365.3224,0.004464964141945638
2020-12-28,121632.91398640002,-0.05946478534474964,0.5392676504594003,h,short_a_long_h,113331.1964,0.011104795264713196
2020-12-29,120954.4663864,-0.0492605615170405,0.7077924404872448,h,short_a_long_h,112282.7488,-0.005577829041207294
2020-12-30,119731.15158640001,-0.030007060330009327,1.0362500028304211,h,short_a_long_h,111059.43400000001,-0.010113845619325934
2020-12-31,119146.16598640001,-0.02034602765313198,1.1895368139517069,h,short_a_long_h,111214.4484,-0.004885826221907363
2021-01-04,117655.27758640001,0.004029713344572583,1.594751431399727,h,short_a_long_h,110833.56,-0.012513104283776721
2021-01-05,117799.1683848,-0.00023081757188481156,1.493862673669775,h,flat,0.0,0.001222986349204147
2021-01-06,117799.1683848,-0.019285066215144475,1.1437237234131092,h,flat,0.0,0.0
2021-01-07,117799.1683848,-0.006853064375810458,1.344840071699342,h,flat,0.0,0.0
2021-01-08,117799.1683848,0.020186613243150076,1.7769011176266538,h,flat,0.0,0.0
2021-01-11,117799.1683848,-0.002617490937341538,1.3627783188082088,h,flat,0.0,0.0
2021-01-12,117799.1683848,0.002569420214803886,1.4256332149996225,h,flat,0.0,0.0
2021-01-13,117799.1683848,-0.02958874892888108,0.8695613596240446,h,flat,0.0,0.0
2021-01-14,117799.1683848,-0.08546192367512462,-0.07562407220202996,a,flat,0.0,0.0
2021-01-15,117799.1683848,-0.08830283637825587,-0.12780578703410164,a,flat,0.0,0.0
2021-01-18,117799.1683848,-0.11355314042153197,-0.5499370056542101,a,flat,0.0,0.0
2021-01-19,117799.1683848,-0.1283402082403784,-0.7933367773862116,a,flat,0.0,0.0
2021-01-20,117799.1683848,-0.12432732341275354,-0.7181414283618209,a,flat,0.0,0.0
2021-01-21,117799.1683848,-0.11454438301709513,-0.5491571598993862,a,flat,0.0,0.0
2021-01-22,117799.1683848,-0.08253619013454094,-0.012295166424357452,a,flat,0.0,0.0
2021-01-25,117799.1683848,-0.08767841800538512,-0.09994276152440797,a,flat,0.0,0.0
2021-01-26,117799.1683848,-0.06728137089779573,0.2377388423714726,h,flat,0.0,0.0
2021-01-27,117799.1683848,-0.11581302306148711,-0.570960341907959,a,flat,0.0,0.0
2021-01-28,117799.1683848,-0.1075711928075902,-0.429119495499742,a,flat,0.0,0.0
2021-01-29,117799.1683848,-0.0850993001890199,-0.04974813423239795,a,flat,0.0,0.0
2021-02-01,117799.1683848,-0.1149167435989924,-0.5401958037102109,a,flat,0.0,0.0
